age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,label
29,Private,78982,Some-college,12,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,99984,1,61,United-States,<=50K
57,Private,189617,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,2345,0,28,United-States,<=50K
27,Private,54712,HS-grad,5,Divorced,Other-service,Husband,Black,Male,7635,3,35,United-States,<=50K
18,?,111060,Some-college,8,Married-civ-spouse,Craft-repair,Own-child,White,Female,309,25,25,United-States,<=50K
22,Private,143431,Bachelors,12,Married-civ-spouse,Craft-repair,Own-child,White,Male,99757,0,33,?,<=50K
32,Private,26769,HS-grad,14,Married-civ-spouse,Other-service,Unmarried,White,Male,128,0,21,United-States,<=50K
59,Private,103804,Some-college,6,Married-civ-spouse,Craft-repair,Husband,White,Male,160,0,23,United-States,<=50K
59,Private,65867,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,59494,15,41,Mexico,<=50K
30,Local-gov,158131,HS-grad,10,Married-civ-spouse,Sales,Not-in-family,White,Female,2278,112,23,United-States,<=50K
17,Private,432693,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,3926,0,21,United-States,<=50K
52,Private,32166,HS-grad,11,Never-married,Handlers-cleaners,Husband,White,Male,98294,0,54,United-States,<=50K
49,Private,77218,HS-grad,5,Divorced,Craft-repair,Unmarried,Black,Male,43728,0,34,United-States,<=50K
54,Local-gov,140953,HS-grad,8,Married-civ-spouse,Exec-managerial,Wife,White,Female,20683,0,42,United-States,<=50K
60,Private,118179,Masters,11,Never-married,Adm-clerical,Other-relative,White,Male,95495,48,19,United-States,>50K
31,Private,202481,11th,12,Never-married,Other-service,Not-in-family,White,Male,5201,43,76,?,<=50K
66,Private,221337,HS-grad,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,6,0,29,United-States,<=50K
21,Self-emp-not-inc,259199,Masters,11,Married-civ-spouse,Other-service,Husband,White,Male,35537,3,40,United-States,>50K
28,Private,102612,HS-grad,10,Divorced,Craft-repair,Husband,White,Male,78503,0,45,United-States,<=50K
42,Private,132942,Bachelors,12,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,81480,0,66,India,>50K
23,?,150753,Some-college,12,Never-married,Prof-specialty,Other-relative,White,Male,80690,0,47,United-States,<=50K
18,Private,96806,HS-grad,7,Married-spouse-absent,Prof-specialty,Wife,White,Male,96069,62,28,Canada,>50K
18,Private,218432,HS-grad,8,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Female,76098,0,24,United-States,<=50K
34,Private,28904,7th-8th,8,Never-married,Exec-managerial,Not-in-family,White,Female,866,0,32,Mexico,<=50K
54,Private,193063,HS-grad,10,Never-married,Other-service,Own-child,Other,Male,97094,0,54,Poland,<=50K
19,Private,37463,Some-college,11,Never-married,Other-service,Unmarried,White,Male,96,101,20,United-States,<=50K
34,Private,61452,HS-grad,7,Never-married,Adm-clerical,Husband,White,Male,20085,0,69,United-States,<=50K
49,Private,67358,HS-grad,8,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,76996,0,35,Philippines,<=50K
61,Private,98342,9th,13,Married-civ-spouse,Protective-serv,Own-child,Asian-Pac-Islander,Male,41933,0,33,United-States,<=50K
51,Federal-gov,269325,Bachelors,11,Married-spouse-absent,Adm-clerical,Husband,White,Male,35896,0,25,United-States,<=50K
26,Private,111730,HS-grad,10,Married-civ-spouse,Craft-repair,Wife,White,Male,36071,28,29,United-States,<=50K
35,Private,283449,HS-grad,8,Married-civ-spouse,Transport-moving,Unmarried,Black,Male,16442,0,43,United-States,<=50K
38,Private,84710,HS-grad,9,Married-civ-spouse,Transport-moving,Other-relative,White,Male,4969,0,38,United-States,<=50K
58,Private,327908,HS-grad,11,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,36763,0,26,United-States,<=50K
78,Private,208215,Some-college,11,Married-civ-spouse,Prof-specialty,Own-child,Black,Male,76018,2,77,United-States,>50K
34,Private,112293,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,79527,0,40,United-States,<=50K
47,Local-gov,253298,HS-grad,16,Married-civ-spouse,Sales,Husband,Black,Female,76847,0,54,United-States,>50K
30,Private,157638,Bachelors,12,Never-married,Adm-clerical,Other-relative,White,Male,3160,16,22,United-States,<=50K
45,Private,54938,Assoc-voc,3,Never-married,Machine-op-inspct,Own-child,White,Male,62864,0,16,United-States,>50K
19,Private,115691,10th,10,Never-married,?,Not-in-family,White,Male,709,1,38,United-States,<=50K
56,Private,94880,Masters,5,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,85686,20,50,Mexico,>50K
55,Local-gov,36722,Bachelors,10,Widowed,Prof-specialty,Own-child,White,Male,87771,0,42,United-States,<=50K
17,Private,48117,Some-college,10,Never-married,Craft-repair,Other-relative,White,Female,331,14,16,India,<=50K
57,Private,246845,Assoc-voc,10,Separated,Other-service,Not-in-family,Black,Male,16959,768,29,Mexico,<=50K
29,Private,248654,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,91079,1,67,United-States,<=50K
29,Private,167354,12th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,2218,0,38,United-States,<=50K
48,Private,480851,Bachelors,13,Divorced,Prof-specialty,Husband,White,Male,81665,0,69,United-States,>50K
70,Private,75779,Assoc-voc,13,Widowed,Sales,Not-in-family,White,Male,50878,0,43,United-States,>50K
20,Private,169184,Some-college,6,Never-married,Tech-support,Husband,White,Female,21498,1,55,United-States,<=50K
35,Private,124531,HS-grad,9,Never-married,?,Own-child,White,Male,64909,0,55,United-States,>50K
26,Self-emp-not-inc,246918,Bachelors,16,Married-civ-spouse,Prof-specialty,Husband,White,Female,78459,66,67,United-States,>50K
48,?,235810,10th,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,82375,228,33,United-States,<=50K
38,Self-emp-inc,357298,HS-grad,12,Never-married,?,Husband,White,Female,21872,0,58,United-States,<=50K
57,State-gov,50729,HS-grad,13,Widowed,Exec-managerial,Husband,White,Male,15054,829,47,United-States,>50K
40,Local-gov,234801,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,44083,243,57,United-States,<=50K
23,Private,368704,Bachelors,9,Never-married,Adm-clerical,Wife,White,Male,1091,96,27,United-States,<=50K
34,Private,141446,Some-college,7,Never-married,Craft-repair,Husband,White,Male,4609,64,43,United-States,<=50K
55,Private,500285,Some-college,11,Married-civ-spouse,Exec-managerial,Husband,White,Female,310,165,44,United-States,>50K
40,Self-emp-not-inc,339983,Some-college,7,Married-civ-spouse,Tech-support,Husband,White,Male,93060,0,39,United-States,>50K
34,Private,242094,Assoc-voc,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,93799,0,45,Nicaragua,<=50K
52,Private,143576,HS-grad,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,2079,5,32,United-States,<=50K
49,Private,153307,HS-grad,9,Never-married,Machine-op-inspct,Husband,White,Male,79658,0,31,United-States,<=50K
33,Federal-gov,197135,11th,5,Married-civ-spouse,Craft-repair,Unmarried,White,Female,13107,65,34,United-States,<=50K
39,Private,27702,Bachelors,14,Never-married,?,Wife,White,Male,45776,193,53,United-States,>50K
34,Local-gov,205642,HS-grad,10,Never-married,Craft-repair,Wife,White,Male,99950,0,36,United-States,<=50K
20,?,412578,Some-college,14,Never-married,Exec-managerial,Husband,White,Female,10278,12,67,Guatemala,<=50K
45,?,225829,Bachelors,8,Married-civ-spouse,Tech-support,Husband,White,Male,51836,0,40,United-States,>50K
27,Self-emp-not-inc,62905,Doctorate,11,Never-married,?,Not-in-family,White,Male,4009,120,41,United-States,>50K
49,Private,95834,12th,10,Never-married,Other-service,Husband,Black,Female,73280,0,39,United-States,<=50K
30,Private,467534,12th,10,Never-married,?,Not-in-family,White,Male,33635,1,24,Mexico,<=50K
58,Self-emp-inc,75518,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,71261,1,39,United-States,>50K
38,Private,247496,HS-grad,8,Married-civ-spouse,Prof-specialty,Unmarried,White,Female,72987,0,48,United-States,<=50K
35,Private,108682,HS-grad,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,832,104,34,United-States,<=50K
49,Private,59565,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,64530,0,33,United-States,<=50K
27,Federal-gov,310545,HS-grad,14,Never-married,Machine-op-inspct,Own-child,White,Male,3361,0,43,United-States,<=50K
20,Private,217339,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,99642,0,35,United-States,<=50K
47,Private,42394,HS-grad,11,Married-civ-spouse,Other-service,Wife,White,Male,83937,279,53,United-States,>50K
31,Private,81167,Some-college,9,Never-married,Sales,Unmarried,White,Male,98067,25,40,United-States,<=50K
21,Private,253617,Masters,9,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,15218,13,27,United-States,<=50K
33,Private,37090,Some-college,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,41177,0,28,United-States,<=50K
55,Private,372903,9th,9,Married-civ-spouse,Sales,Not-in-family,White,Male,10123,0,46,?,<=50K
40,Self-emp-not-inc,217284,Bachelors,8,Never-married,Handlers-cleaners,Own-child,White,Male,58336,119,18,United-States,<=50K
54,Private,183231,Some-college,6,Divorced,Adm-clerical,Unmarried,White,Male,8093,0,43,United-States,<=50K
21,Federal-gov,281250,Some-college,9,Never-married,Transport-moving,Husband,Black,Male,7,0,42,United-States,<=50K
54,Private,101432,HS-grad,7,Separated,Machine-op-inspct,Own-child,White,Female,3936,0,14,Germany,<=50K
68,Private,120814,Bachelors,15,Divorced,?,Husband,White,Female,18509,0,39,United-States,<=50K
26,Local-gov,78052,10th,8,Never-married,Exec-managerial,Husband,Other,Male,11569,0,34,United-States,<=50K
34,Private,386877,Bachelors,7,Never-married,Exec-managerial,Husband,White,Male,330,0,39,United-States,<=50K
31,Private,113933,Bachelors,10,Never-married,Handlers-cleaners,Unmarried,White,Male,93616,100,46,United-States,<=50K
43,Private,273473,Masters,12,Divorced,Machine-op-inspct,Wife,White,Female,99208,19,19,United-States,<=50K
46,Private,376962,Bachelors,5,Married-civ-spouse,Sales,Not-in-family,White,Male,44069,9,14,United-States,<=50K
19,Private,275898,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,99999,0,33,United-States,<=50K
29,Local-gov,345864,1st-4th,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99870,2,37,United-States,>50K
17,Private,211123,Some-college,13,Never-married,Handlers-cleaners,Own-child,Black,Female,801,0,46,United-States,<=50K
62,Self-emp-not-inc,401525,Some-college,9,Married-civ-spouse,Other-service,Unmarried,White,Female,23756,0,51,United-States,<=50K
23,Private,275546,Masters,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,159,0,59,United-States,<=50K
43,Local-gov,76068,Some-college,12,Widowed,Sales,Not-in-family,White,Male,44816,0,27,Germany,<=50K
63,Private,202013,HS-grad,13,Separated,Craft-repair,Unmarried,White,Female,99796,0,60,United-States,>50K
23,Private,101118,HS-grad,12,Never-married,Machine-op-inspct,Husband,White,Female,29122,21,34,United-States,<=50K
25,Self-emp-not-inc,151579,HS-grad,12,Never-married,Machine-op-inspct,Other-relative,Black,Female,11897,0,58,Mexico,>50K
24,Self-emp-not-inc,19532,HS-grad,9,Never-married,Transport-moving,Husband,White,Male,858,48,63,United-States,<=50K
17,Private,319115,HS-grad,14,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,57626,2,32,United-States,<=50K
49,State-gov,24421,Bachelors,10,Never-married,Craft-repair,Husband,White,Male,79148,0,78,United-States,<=50K
57,Private,334199,Bachelors,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,6130,0,41,United-States,<=50K
52,Self-emp-not-inc,61621,HS-grad,11,Never-married,Prof-specialty,Own-child,White,Male,21068,0,50,United-States,<=50K
44,Private,176148,Masters,10,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Male,64828,1742,51,United-States,<=50K
41,Private,61150,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,58334,0,50,United-States,>50K
50,Private,136945,1st-4th,13,Never-married,Sales,Husband,White,Male,2144,1,29,United-States,>50K
40,Private,20139,Bachelors,4,Divorced,Protective-serv,Husband,White,Female,3347,0,19,United-States,<=50K
25,Private,104562,Bachelors,11,Never-married,Prof-specialty,Husband,Black,Female,1983,0,44,United-States,<=50K
29,Private,296801,HS-grad,14,Never-married,Other-service,Not-in-family,White,Male,1361,0,38,United-States,<=50K
40,Self-emp-inc,157005,HS-grad,11,Divorced,Craft-repair,Unmarried,White,Male,91413,0,50,United-States,>50K
47,Private,195887,HS-grad,10,Never-married,Sales,Other-relative,White,Female,1551,0,32,United-States,<=50K
44,?,137569,Assoc-voc,8,Never-married,?,Husband,White,Male,91328,117,34,United-States,>50K
59,Self-emp-not-inc,342225,HS-grad,11,Married-civ-spouse,Craft-repair,Wife,White,Male,12579,67,47,United-States,<=50K
33,Private,56708,Bachelors,6,Never-married,Craft-repair,Husband,White,Male,75866,0,20,United-States,<=50K
26,Private,94193,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,20161,0,61,United-States,<=50K
44,Self-emp-not-inc,330031,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,90404,0,28,United-States,<=50K
28,Private,40506,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,3919,27,21,United-States,<=50K
63,Local-gov,28914,Bachelors,10,Divorced,Sales,Not-in-family,White,Male,70662,0,50,United-States,<=50K
49,Self-emp-inc,262924,HS-grad,14,Married-civ-spouse,Sales,Not-in-family,White,Female,25,2,48,United-States,<=50K
20,Federal-gov,31753,7th-8th,4,Married-civ-spouse,Other-service,Other-relative,White,Male,61012,0,37,United-States,<=50K
20,Private,266997,Bachelors,15,Never-married,Prof-specialty,Husband,White,Female,52507,81,39,United-States,<=50K
31,Private,201342,HS-grad,10,Never-married,Prof-specialty,Not-in-family,White,Male,34048,0,41,United-States,<=50K
38,Private,75111,HS-grad,12,Never-married,Adm-clerical,Husband,White,Male,442,8,36,United-States,<=50K
48,State-gov,221453,Bachelors,10,Married-civ-spouse,Transport-moving,Own-child,White,Female,50594,0,63,?,<=50K
28,State-gov,140860,Bachelors,5,Never-married,Tech-support,Husband,White,Female,217,0,31,Columbia,<=50K
29,Local-gov,362426,HS-grad,14,Never-married,Prof-specialty,Husband,White,Male,751,51,9,United-States,<=50K
64,Private,107290,Some-college,12,Married-civ-spouse,Craft-repair,Wife,White,Male,71906,3,50,United-States,<=50K
28,Private,90327,Some-college,11,Married-civ-spouse,Other-service,Own-child,White,Male,1,201,31,United-States,>50K
36,Self-emp-not-inc,203368,Some-college,6,Married-civ-spouse,Craft-repair,Not-in-family,White,Female,8141,0,35,United-States,<=50K
56,Local-gov,212352,Assoc-voc,11,Never-married,Exec-managerial,Husband,White,Male,5084,0,35,United-States,<=50K
21,Self-emp-not-inc,69177,Some-college,12,Never-married,?,Husband,Black,Female,82963,2,42,United-States,<=50K
41,Private,125073,Masters,8,Separated,Sales,Husband,Asian-Pac-Islander,Female,19365,8,18,United-States,<=50K
20,Self-emp-not-inc,329032,Bachelors,10,Widowed,?,Own-child,White,Female,31349,0,27,United-States,>50K
39,Private,335792,Bachelors,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,49923,0,31,United-States,>50K
37,Self-emp-inc,70260,Assoc-acdm,11,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2774,2,44,United-States,<=50K
24,Private,207679,HS-grad,10,Married-civ-spouse,Sales,Husband,Other,Female,90427,0,57,United-States,<=50K
52,Local-gov,385136,9th,12,Separated,?,Unmarried,White,Male,87357,0,58,United-States,<=50K
20,Self-emp-not-inc,79059,HS-grad,15,Never-married,Prof-specialty,Husband,White,Male,91468,29,29,United-States,<=50K
29,Federal-gov,195374,HS-grad,10,Never-married,Farming-fishing,Husband,White,Female,55283,0,29,United-States,<=50K
27,Federal-gov,547580,HS-grad,12,Married-civ-spouse,?,Not-in-family,White,Female,58336,0,42,United-States,<=50K
32,Private,460873,HS-grad,10,Married-civ-spouse,Tech-support,Own-child,Black,Male,3279,0,24,United-States,>50K
20,Private,77845,Some-college,8,Never-married,Sales,Wife,White,Male,48744,1,27,United-States,<=50K
26,Private,200818,Bachelors,14,Never-married,Prof-specialty,Husband,White,Male,102,0,42,Japan,<=50K
34,Private,209540,HS-grad,7,Married-civ-spouse,Sales,Husband,White,Male,687,0,49,United-States,<=50K
45,Private,163037,HS-grad,11,Married-civ-spouse,Sales,Own-child,White,Male,99974,94,44,Germany,>50K
24,Private,152219,Bachelors,8,Never-married,Craft-repair,Not-in-family,White,Female,94864,0,33,United-States,<=50K
22,Private,205768,7th-8th,5,Never-married,Craft-repair,Not-in-family,White,Female,4971,12,33,United-States,<=50K
38,Private,160721,Bachelors,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,99169,0,42,United-States,<=50K
43,Private,185333,Bachelors,10,Married-civ-spouse,?,Not-in-family,White,Male,72482,0,52,United-States,>50K
19,Private,267533,HS-grad,6,Never-married,Farming-fishing,Own-child,White,Male,757,0,26,United-States,<=50K
20,Local-gov,91191,HS-grad,10,Never-married,Craft-repair,Own-child,White,Male,38735,207,23,United-States,<=50K
64,Private,112422,HS-grad,11,Married-civ-spouse,Sales,Not-in-family,Black,Male,98223,0,43,United-States,>50K
35,Private,217508,HS-grad,12,Married-civ-spouse,Sales,Unmarried,White,Male,106,0,74,United-States,<=50K
30,Private,193706,11th,9,Widowed,Machine-op-inspct,Not-in-family,White,Male,2762,0,62,United-States,>50K
21,Private,128055,HS-grad,12,Never-married,Prof-specialty,Wife,Black,Female,44897,8,28,United-States,<=50K
31,?,42147,Bachelors,12,Married-civ-spouse,Other-service,Unmarried,White,Male,82194,0,39,United-States,<=50K
21,Private,485278,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Female,706,0,26,United-States,<=50K
30,Private,117892,HS-grad,10,Never-married,Adm-clerical,Wife,Black,Male,677,0,25,United-States,<=50K
43,Private,245458,HS-grad,12,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,26708,2,29,United-States,<=50K
36,Private,44029,Bachelors,8,Married-civ-spouse,Prof-specialty,Own-child,White,Female,50516,393,25,United-States,<=50K
28,Private,140620,Masters,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,60562,2,55,United-States,<=50K
